DestinationDST	Yes	Tak
DisplayUnits	inches	Cal
DisplayedUnitsX	inches	Cal
DisplayedUnitsY	inches	Cal
DynamicRangeExpansion	Off	Wyłączone
DynamicRangeExpansion	On	Włączone
Emphasis	None	Brak
EnvelopePriority	0 (reserved)	0 (zarezerwowane na przyszłość)
EnvelopePriority	1 (most urgent)	1 (najpilniejszy)
EnvelopePriority	5 (normal urgency)	5 (zwykły)
EnvelopePriority	8 (least urgent)	8 (niezbyt pilny)
EnvelopePriority	9 (user-defined priority)	9 (priorytet określony przez użytkownika)
ExposureMode	Auto	Automatyczna ekspozycja
ExposureMode	Auto bracket	Funkcja Autobracketing
ExposureMode	Manual	Manualna ekspozycja
ExposureProgram	Action (High speed)	Program akcji
ExposureProgram	Aperture-priority AE	Priorytet przysłony
ExposureProgram	Creative (Slow speed)	Program kreatywny
ExposureProgram	Landscape	Krajobraz
ExposureProgram	Manual	Manualna ekspozycja
ExposureProgram	Portrait	Portret
ExposureProgram	Program AE	Normalny program
ExposureProgram	Shutter speed priority AE	Priorytet migawki
FaceOrientation	Horizontal (normal)	0° (góra/lewo)
FaceOrientation	Rotate 180	180° (dół/prawo)
FaceOrientation	Rotate 270 CW	90° CW (lewo/dół)
FaceOrientation	Rotate 90 CW	90° CCW (prawo/góra)
FaxProfile	Extended B&W lossless, F	Rozszerzony cz.b. bezstratny, F
FaxProfile	Lossless JBIG B&W, J	Bezstratny JBIG cz.b., J
FaxProfile	Lossless color and grayscale, L	Bezstratne kolor i skala szarości, L
FaxProfile	Lossy color and grayscale, C	Stratne kolor i skala szarości, C
FaxProfile	Minimal B&W lossless, S	Minimalny cz.b. bezstratny, S
FaxProfile	Mixed raster content, M	Raster — zawartość mieszana, M
FaxProfile	Multi Profiles	Wiele profili
FaxProfile	Unknown	Nieznany
FileSource	Digital Camera	DSC
FileSource	Film Scanner	Skaner do materiałów transparentnych
FileSource	Reflection Print Scanner	Skaner do zdjęć
FillOrder	Normal	Normalna
FillOrder	Reversed	Zajęte
FilterEffectMonochrome	None	Brak
Flash	Auto, Fired	Włączony (Automatyczny błysk lampy)
Flash	Auto, Fired, Red-eye reduction	"Włączony (Błysk automatyczny, Redukcja efektu czerwonych oczu)"
Flash	Auto, Fired, Red-eye reduction, Return detected	"Włączony (Błysk automatyczny, Redukcja efektu czerwonych oczu, rejestracja światła odbitego)"
