Flash	On, Red-eye reduction	"AÇIK (Doldurma, Kırmızı-Göz Önleme)"
Flash	On, Red-eye reduction, Return detected	"AÇIK (Doldurma, Kırmızı-Göz Önleme, Geri dönen ışık bulundu)"
Flash	On, Return detected	"AÇIK (Doldurma, Geri dönen ışık bulundu)"
FocalPlaneResolutionUnit	inches	inç
GPSAltitudeRef	Above Sea Level	Deniz düzeyi
GPSAltitudeRef	Below Sea Level	Deniz düzeyi referansı (negatif değer)
GPSDifferential	Differential Corrected	Difrensiyel düzeltme uygulandı
GPSDifferential	No Correction	Difrensiyel düzeltme olmadan ölçüm
GPSLatitudeRef	North	Kuzey enlemi
GPSLatitudeRef	South	Güney enlemi
GPSLongitudeRef	East	Doğu boylamı
GPSLongitudeRef	West	Batı boylamı
GPSMeasureMode	3-Dimensional Measurement	3-boyutlu ölçüm
GPSSpeedRef	km/h	km / saat
GPSSpeedRef	knots	Knot
GPSSpeedRef	mph	Mil / saat
GPSStatus	Measurement Active	İlerlemeli ölçüm
GPSStatus	Measurement Void	Ölçü Birlikte İşlerliği
GPSTrackRef	Magnetic North	Manyetik yön
GPSTrackRef	True North	Gerçek yön
GainControl	High gain down	Yüksek kazanç aşağı
GainControl	High gain up	Yüksek kazanç yukarı
GainControl	Low gain down	Düşek kazanç aşağı
GainControl	Low gain up	Düşük kazanç yukarı
GainControl	None	Hiçbiri
JPEGQuality	Standard	Standart Kalite
LightSource	Cloudy	Bulutlu Hava
LightSource	Cool White Fluorescent	Soğuk beyaz floresan (W 3800 - 4500K)
LightSource	Day White Fluorescent	Gün beyaz floresan (N 4600 - 5500K)
LightSource	Daylight	Günışığı
LightSource	Daylight Fluorescent	Günışığı floresan (D 5700 - 7100K)
LightSource	Fine Weather	İyi hava
LightSource	Flash	Flaş
LightSource	Fluorescent	Floresan
LightSource	ISO Studio Tungsten	ISO stüdyo tungsten
LightSource	Other	Diğer ışık kaynağı
LightSource	Shade	Gölge
LightSource	Standard Light A	Standard Işık A
LightSource	Standard Light B	Standard Işık B
LightSource	Standard Light C	Standard Işık C
LightSource	Tungsten (Incandescent)	Tungsten
LightSource	Unknown	Bilinmeyen
LightSource	White Fluorescent	Beyaz floresan (WW 3250 - 3800K)
MeteringMode	Average	Ortalama
MeteringMode	Center-weighted average	CenterWeightedAverage
MeteringMode	Multi-segment	Desen
MeteringMode	Multi-spot	Multispot
MeteringMode	Other	Diğer
MeteringMode	Partial	Kısmen
MeteringMode	Unknown	Bilinmeyen
Orientation	Horizontal (normal)	Pozitif yön
Orientation	Rotate 90 CW	Saat yönünde 90° döndür
PlanarConfiguration	Chunky	Chunky format
PlanarConfiguration	Planar	Planar format
Quality	Low	Düşük Kalite
Quality	Normal	Standart Kalite
ResolutionUnit	cm	santimetre
ResolutionUnit	inches	inç
Saturation	High	Yüksek Doyma
Saturation	Low	Düşük Doyma
Saturation	Normal	Standard
SceneCaptureType	Landscape	Manzara
SceneCaptureType	Night	Gece çekimi
SceneCaptureType	Portrait	Portre
SceneMode	Sunset	Günbatımı
SceneType	Directly photographed	Doğrudan fotograflanmış imaj
SensingMethod	Color sequential area	Renk ardaşık alan alıcısı
SensingMethod	Color sequential linear	Renk ardışık çizgisel alıcı
